timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,roll,pitch,yaw,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,att_cmd_roll,att_cmd_pitch,att_cmd_yaw,rate_cmd_roll,rate_cmd_pitch,rate_cmd_yaw,altitude,climb_rate,flight_state,flight_mode
203876,0.063,-0.050,1.123,17.305,40.790,-34.502,0.9889,-0.0008,0.1359,-0.0599,-1.063,15.587,172.917,-1.540,17.199,2.111,0.004,-0.031,0.012,-1.884,11.449,2.111,-0.144,-0.376,0.679,5.72,-0.53,2,0
203898,0.059,-0.039,1.215,21.001,42.570,-32.079,0.9877,0.0023,0.1417,-0.0668,-0.861,16.269,172.139,-1.979,14.120,2.111,0.004,-0.031,0.012,-5.569,-2.482,2.111,-0.314,-0.501,0.447,5.71,-0.64,2,0
203922,0.046,-0.015,1.338,11.575,34.478,-28.205,0.9860,0.0059,0.1488,-0.0751,-0.642,17.117,171.187,-0.880,12.009,2.111,0.004,-0.031,0.012,-4.026,-15.638,2.111,-0.369,-0.631,0.158,5.64,-2.05,2,0
203942,0.039,-0.004,1.400,4.857,24.173,-25.349,0.9853,0.0067,0.1512,-0.0790,-0.643,17.399,170.736,-0.352,12.009,2.111,0.004,-0.031,0.012,1.521,-18.622,2.111,-0.141,-0.576,-0.016,5.61,-1.95,2,0
203959,0.033,0.005,1.447,-6.158,10.190,-22.353,0.9848,0.0060,0.1522,-0.0830,-0.808,17.504,170.240,-0.176,12.625,2.111,0.004,-0.031,0.012,2.677,-19.188,2.111,0.049,-0.314,-0.179,5.58,-1.88,2,0
203973,0.029,0.012,1.477,-14.579,-1.586,-20.240,0.9848,0.0043,0.1514,-0.0854,-1.042,17.392,169.930,-0.176,12.713,2.111,0.004,-0.031,0.012,3.880,-16.628,2.111,0.174,-0.140,-0.288,5.55,-1.88,2,0
203988,0.030,0.015,1.487,-21.875,-15.264,-17.277,0.9850,0.0012,0.1488,-0.0876,-1.420,17.056,169.625,-0.044,12.757,2.111,0.004,-0.031,0.012,6.161,-15.523,2.111,0.297,0.030,-0.394,5.52,-1.99,2,0
204007,0.033,0.018,1.460,-27.195,-25.454,-15.000,0.9855,-0.0033,0.1441,-0.0895,-1.931,16.468,169.346,-0.044,12.713,2.111,0.004,-0.031,0.012,9.875,-13.365,2.111,0.414,0.191,-0.495,5.48,-1.90,2,0
204039,0.045,0.013,1.347,-18.011,-33.782,-10.529,0.9868,-0.0111,0.1331,-0.0920,-2.755,15.104,168.984,0.000,12.757,2.111,0.004,-0.031,0.012,14.741,-8.654,2.111,0.573,0.414,-0.634,5.44,-1.59,2,0
204069,0.056,0.004,1.201,3.523,-29.202,-7.998,0.9880,-0.0138,0.1220,-0.0940,-2.960,13.801,168.776,-0.044,15.440,2.287,0.004,-0.031,0.012,15.849,2.997,2.287,0.209,0.568,-0.726,5.42,-0.43,2,0
204091,0.057,-0.004,1.106,15.802,-19.411,-7.247,0.9887,-0.0120,0.1151,-0.0956,-2.694,13.018,168.649,-0.176,16.276,2.287,0.004,-0.031,0.012,14.116,10.701,2.287,-0.032,0.654,-0.736,5.42,-0.41,2,0
204110,0.070,-0.008,1.037,19.873,-7.153,-8.645,0.9890,-0.0091,0.1106,-0.0973,-2.319,12.529,168.503,-0.176,16.364,2.287,0.004,-0.031,0.012,12.224,12.657,2.287,-0.209,0.439,-0.492,5.41,-0.40,2,0
204550,0.061,-0.024,1.231,9.758,48.995,-5.686,0.9814,0.0219,0.1334,-0.1360,0.403,15.536,164.273,-0.176,15.748,2.111,0.004,-0.031,0.012,-2.938,1.270,2.111,-0.503,-0.682,0.257,5.14,-0.27,2,0
204578,0.044,-0.022,1.328,-8.547,43.316,-8.077,0.9803,0.0226,0.1401,-0.1372,0.351,16.309,164.116,-0.176,15.572,2.287,0.004,-0.031,0.012,-3.142,-1.579,2.287,-0.204,-0.727,0.405,5.12,-0.30,2,0
204591,0.038,-0.022,1.410,-29.146,32.405,-10.398,0.9795,0.0195,0.1451,-0.1383,-0.116,16.838,163.914,-0.264,15.440,2.287,0.004,-0.031,0.012,-1.790,-4.107,2.287,0.016,-0.441,0.514,5.11,-0.69,2,0
204610,0.025,-0.023,1.473,-42.900,21.068,-10.626,0.9790,0.0138,0.1483,-0.1390,-0.846,17.108,163.712,-0.352,15.440,2.287,0.004,-0.031,0.012,2.153,-5.755,2.287,0.180,-0.201,0.594,5.10,-0.65,2,0
204806,0.040,-0.060,0.965,40.117,24.646,5.270,0.9817,-0.0214,0.1283,-0.1390,-4.600,14.240,163.302,-0.176,15.088,2.287,0.004,-0.031,0.012,25.640,3.289,2.639,-0.493,-0.138,-0.663,5.13,0.74,2,0
204823,0.040,-0.060,0.965,40.117,24.646,5.270,0.9817,-0.0214,0.1283,-0.1390,-4.600,14.240,163.302,-0.176,15.088,2.287,0.004,-0.031,0.012,25.640,3.289,2.639,-0.493,-0.138,-0.663,5.13,0.74,2,0
204850,0.022,-0.063,1.076,16.618,38.975,0.284,0.9807,-0.0069,0.1361,-0.1399,-3.065,15.371,163.351,-0.176,14.164,2.111,0.004,-0.031,0.012,16.159,-1.330,2.111,-0.397,-0.469,-0.151,5.10,-0.66,2,0
204869,0.008,-0.071,1.148,-1.707,37.211,-2.973,0.9801,-0.0053,0.1402,-0.1404,-2.968,15.858,163.285,-0.044,14.164,2.111,0.004,-0.031,0.012,15.013,-5.544,2.111,-0.165,-0.558,0.040,5.09,-0.62,2,0
204900,-0.007,-0.074,1.247,-26.313,29.333,-7.494,0.9793,-0.0080,0.1448,-0.1412,-3.374,16.339,163.110,-0.176,12.361,2.111,0.004,-0.031,0.012,16.396,-11.499,2.111,0.068,-0.644,0.231,5.08,-0.56,2,0
204914,-0.013,-0.075,1.319,-38.065,20.189,-10.454,0.9787,-0.0130,0.1476,-0.1419,-4.023,16.568,162.910,-0.704,11.349,2.111,0.004,-0.031,0.012,17.096,-16.247,2.111,0.223,-0.481,0.359,5.08,-0.28,2,0
204938,-0.022,-0.081,1.397,-46.332,4.498,-13.955,0.9782,-0.0220,0.1490,-0.1432,-5.128,16.573,162.594,-1.232,10.073,2.111,0.004,-0.031,0.012,19.057,-20.990,2.111,0.390,-0.162,0.497,5.07,-0.26,2,0
204963,-0.022,-0.087,1.413,-47.666,-15.697,-17.309,0.9779,-0.0354,0.1461,-0.1454,-6.675,15.990,162.142,-1.408,9.941,2.111,0.004,-0.031,0.012,27.101,-21.336,2.111,0.549,0.142,0.629,5.08,0.19,2,0
204983,-0.019,-0.092,1.362,-37.295,-23.512,-17.481,0.9779,-0.0436,0.1418,-0.1473,-7.566,15.333,161.850,-1.408,9.897,2.111,0.004,-0.031,0.012,31.776,-19.938,2.111,0.632,0.299,0.696,5.08,0.18,2,0
205012,-0.005,-0.096,1.215,-9.499,-28.088,-17.624,0.9783,-0.0503,0.1332,-0.1506,-8.216,14.209,161.468,-3.431,9.897,2.111,0.004,-0.031,0.012,29.829,-15.900,2.111,0.391,0.471,0.771,5.13,0.41,2,0
205029,0.001,-0.096,1.098,8.705,-24.338,-17.266,0.9786,-0.0510,0.1273,-0.1532,-8.210,13.501,161.229,-4.927,9.941,2.111,0.004,-0.031,0.012,21.961,-12.944,2.111,0.160,0.559,0.795,5.17,2.51,2,0
205061,0.020,-0.087,0.927,28.719,-8.655,-15.936,0.9791,-0.0467,0.1185,-0.1585,-7.592,12.546,160.770,-8.710,11.085,2.111,0.004,-0.031,0.012,-0.199,-5.885,2.111,-0.161,0.246,0.738,5.24,2.22,2,0
205078,0.028,-0.080,0.875,32.557,2.356,-14.862,0.9792,-0.0427,0.1158,-0.1612,-7.112,12.297,160.530,-10.557,11.701,2.111,0.004,-0.031,0.012,-16.175,-2.081,2.111,-0.286,0.060,0.624,5.27,1.64,2,0
205106,0.035,-0.070,0.845,27.247,20.775,-13.909,0.9789,-0.0367,0.1149,-0.1651,-6.404,12.308,160.119,-12.801,12.273,2.111,0.004,-0.031,0.012,-30.694,0.083,2.111,-0.451,-0.185,0.454,5.31,1.56,2,0
205126,0.036,-0.060,0.888,16.734,35.020,-13.190,0.9780,-0.0314,0.1180,-0.1690,-5.966,12.719,159.722,-12.801,11.657,2.111,0.004,-0.031,0.012,-37.158,-3.546,2.111,-0.569,-0.360,0.368,5.34,1.48,2,0
205402,0.010,-0.085,0.990,-0.939,33.065,-6.907,0.9693,-0.1049,0.1251,-0.1836,-14.758,11.769,157.019,-3.783,9.809,2.111,0.004,-0.031,0.012,56.361,-4.992,2.111,0.740,-0.189,0.181,5.57,1.78,2,0
205423,0.010,-0.093,1.064,22.270,42.377,-6.634,0.9686,-0.0999,0.1308,-0.1864,-14.373,12.481,156.629,-0.176,9.677,2.111,0.004,-0.031,0.012,72.295,-8.700,2.111,0.659,-0.363,0.097,5.61,1.69,2,0
205443,0.007,-0.094,1.135,35.269,44.613,-7.768,0.9682,-0.0936,0.1349,-0.1889,-13.792,13.058,156.331,0.308,12.229,2.111,0.004,-0.031,0.012,75.675,-8.468,2.111,0.589,-0.480,0.196,5.64,1.61,2,0
205477,-0.001,-0.097,1.269,55.352,35.435,-11.161,0.9677,-0.0791,0.1401,-0.1941,-12.345,13.917,155.804,0.352,14.692,2.111,0.004,-0.031,0.012,71.001,0.625,2.111,0.174,-0.161,0.406,5.65,1.35,2,0
205498,-0.005,-0.095,1.363,64.128,17.852,-15.405,0.9676,-0.0643,0.1407,-0.1995,-10.732,14.274,155.355,0.352,15.924,2.111,0.004,-0.031,0.012,60.439,5.772,2.111,-0.097,0.107,0.543,5.64,-0.21,2,0
205511,-0.009,-0.096,1.388,64.157,9.015,-18.559,0.9676,-0.0575,0.1393,-0.2023,-9.957,14.266,155.131,3.343,16.496,2.111,0.004,-0.031,0.012,64.935,7.693,2.111,-0.200,0.209,0.595,5.64,-0.21,2,0
205550,-0.004,-0.085,1.382,45.843,-6.610,-27.381,0.9674,-0.0413,0.1318,-0.2120,-8.037,13.738,154.307,10.997,15.308,2.111,0.004,-0.031,0.012,90.000,5.285,2.111,0.098,0.450,0.719,5.68,1.20,2,0
205572,-0.003,-0.068,1.325,30.105,-4.667,-30.738,0.9668,-0.0338,0.1257,-0.2198,-7.114,13.193,153.566,14.956,14.120,2.111,0.004,-0.031,0.012,90.000,2.651,2.111,0.306,0.474,0.784,5.71,1.14,2,0
205604,0.000,-0.052,1.247,8.830,12.492,-30.684,0.9653,-0.0296,0.1222,-0.2289,-6.660,12.852,152.574,17.771,12.845,2.111,0.004,-0.031,0.012,90.000,2.247,2.111,0.498,0.067,0.843,5.74,0.95,2,0
205622,0.004,-0.046,1.232,3.001,20.278,-30.189,0.9645,-0.0289,0.1226,-0.2321,-6.636,12.887,152.188,18.563,12.757,2.111,0.004,-0.031,0.012,90.000,-0.449,2.111,0.564,-0.074,0.864,5.75,0.91,2,0
205642,0.004,-0.039,1.221,-0.103,29.093,-28.993,0.9634,-0.0284,0.1241,-0.2357,-6.673,13.047,151.737,19.883,12.713,2.111,0.004,-0.031,0.012,90.000,-0.860,2.111,0.614,-0.180,0.864,5.76,0.91,2,0
206178,0.007,0.040,0.974,65.148,6.226,-5.084,0.9198,0.1617,0.0798,-0.3484,14.507,15.047,140.432,25.689,6.862,2.111,0.004,-0.031,0.012,66.148,-28.362,2.111,0.066,0.113,-0.439,6.39,1.53,2,0
206830,-0.068,-0.032,0.986,-21.148,42.331,15.439,0.9467,0.0622,0.0739,-0.3073,4.216,10.265,144.414,-34.179,18.475,2.287,0.004,-0.031,0.012,-90.000,28.218,2.287,-0.768,-0.268,-0.009,7.60,1.86,2,0
207111,-0.111,-0.083,1.008,-30.439,24.246,1.825,0.9534,-0.0390,0.1002,-0.2820,-7.632,9.728,146.389,-26.569,26.041,2.111,0.004,-0.031,0.012,-90.000,51.227,2.111,-0.763,0.330,0.134,8.06,2.22,2,0
207140,-0.112,-0.084,1.004,-29.074,36.899,3.473,0.9529,-0.0416,0.1051,-0.2813,-8.084,10.189,146.380,-24.238,27.581,2.111,0.004,-0.031,0.012,-90.000,58.346,2.111,-0.806,0.087,-0.010,8.10,2.11,2,0
207170,-0.112,-0.090,1.029,-31.668,50.986,4.919,0.9517,-0.0450,0.1180,-0.2797,-8.909,11.500,146.341,-22.126,28.152,1.408,0.004,-0.031,0.012,-69.978,58.160,1.408,-0.641,-0.245,-0.306,8.16,1.75,2,0
207188,-0.117,-0.089,1.058,-34.470,52.940,5.075,0.9510,-0.0468,0.1248,-0.2790,-9.341,12.200,146.303,-21.114,27.581,1.408,0.004,-0.031,0.012,-65.642,56.068,1.408,-0.396,-0.357,-0.351,8.19,1.66,2,0
207220,-0.125,-0.093,1.096,-38.488,52.110,3.804,0.9498,-0.0502,0.1354,-0.2776,-10.091,13.262,146.241,-20.630,26.525,1.408,0.004,-0.031,0.012,-55.835,46.465,1.408,-0.052,-0.516,-0.311,8.23,1.59,2,0
207253,-0.153,-0.098,1.172,-43.552,36.383,1.251,0.9471,-0.0596,0.1534,-0.2754,-11.785,14.943,146.027,-20.543,22.566,2.111,0.004,-0.031,0.012,-47.875,29.823,2.111,0.312,-0.640,0.138,8.30,1.54,2,0
207284,-0.164,-0.102,1.179,-44.021,16.634,-2.766,0.9456,-0.0681,0.1612,-0.2742,-13.022,15.514,145.874,-20.543,19.839,2.111,0.004,-0.031,0.012,-41.926,20.352,2.111,0.502,-0.261,0.376,8.35,1.80,2,0
207302,-0.166,-0.102,1.173,-43.001,5.167,-5.111,0.9451,-0.0727,0.1629,-0.2739,-13.606,15.547,145.807,-20.543,19.663,2.111,0.004,-0.031,0.012,-37.693,14.623,2.111,0.576,-0.073,0.469,8.38,1.71,2,0
207332,-0.163,-0.109,1.118,-41.628,-13.153,-11.704,0.9443,-0.0831,0.1619,-0.2743,-14.741,15.079,145.648,-20.059,19.135,2.111,0.004,-0.031,0.012,-32.876,15.244,2.111,0.687,0.208,0.608,8.44,1.69,2,0
207652,-0.208,-0.084,1.092,27.621,-15.621,-35.889,0.9348,-0.0087,0.1089,-0.3379,-5.255,11.401,139.728,-19.355,5.103,2.111,0.004,-0.031,0.012,-74.552,-20.257,2.111,-0.889,-0.032,0.970,8.98,1.12,2,0
207670,-0.209,-0.082,1.088,17.321,-15.116,-37.490,0.9330,-0.0051,0.1030,-0.3448,-4.701,10.873,138.986,-21.994,4.399,2.111,0.004,-0.031,0.012,-90.000,-20.966,2.111,-0.913,-0.241,0.976,9.02,1.14,2,0
207689,-0.207,-0.080,1.074,7.753,-11.783,-38.034,0.9312,-0.0029,0.1002,-0.3504,-4.418,10.639,138.350,-20.894,-1.232,2.287,0.004,-0.031,0.012,-90.000,-36.363,2.111,-0.928,-0.367,0.980,9.05,1.72,2,0
207727,-0.182,-0.074,1.020,-28.448,-4.054,-38.993,0.9253,-0.0051,0.0979,-0.3664,-4.729,10.227,136.371,-24.282,-7.874,2.815,0.004,-0.031,0.012,-90.000,-60.000,2.815,-0.583,-0.626,0.988,9.13,1.50,2,0
207758,-0.171,-0.071,0.984,-44.458,-9.879,-37.659,0.9223,-0.0122,0.0982,-0.3735,-5.582,9.906,135.430,-24.282,-9.721,2.815,0.004,-0.031,0.012,-90.000,-60.000,2.815,-0.217,-0.712,0.991,9.17,1.63,2,0
207782,-0.150,-0.071,0.943,-54.342,-19.472,-37.318,0.9188,-0.0249,0.0979,-0.3815,-7.012,9.254,134.329,-23.402,-10.909,2.815,0.004,-0.031,0.012,-90.000,-60.000,2.815,0.110,-0.384,0.993,9.22,1.55,2,0
207810,-0.135,-0.067,0.895,-51.765,-27.273,-34.790,0.9159,-0.0372,0.0960,-0.3880,-8.294,8.450,133.468,-23.226,-12.097,2.815,0.004,-0.031,0.012,-85.289,-60.000,2.815,-0.115,-0.043,0.910,9.28,2.19,2,0
207839,-0.120,-0.064,0.822,-49.932,-34.453,-32.493,0.9129,-0.0508,0.0923,-0.3943,-9.612,7.382,132.654,-24.853,-13.372,2.639,0.004,-0.031,0.012,-86.431,-60.000,2.815,-0.211,0.230,0.809,9.34,2.00,2,0
208386,-0.101,-0.145,0.413,-40.506,6.628,-11.814,0.8523,-0.2058,0.1185,-0.4659,-27.470,0.592,122.529,-33.519,-12.053,2.639,0.004,-0.031,0.012,-29.864,-43.801,2.639,0.145,-0.371,-0.176,10.15,0.92,2,0
208628,-0.062,-0.204,0.323,-8.581,22.456,-45.189,0.8263,-0.2270,0.1075,-0.5042,-28.956,-2.940,117.980,-33.519,11.437,4.223,0.004,-0.031,0.012,-19.231,42.536,4.223,-0.132,0.371,0.882,10.20,-0.77,2,0
208651,-0.060,-0.186,0.468,-16.018,48.580,-45.372,0.8144,-0.2224,0.1218,-0.5219,-29.322,-1.937,115.204,-29.384,26.569,3.519,0.004,-0.031,0.012,-15.674,60.000,4.047,-0.062,-0.108,0.927,10.15,-1.16,2,0
208678,-0.061,-0.181,0.505,-17.343,52.625,-45.846,0.8117,-0.2209,0.1255,-0.5259,-29.394,-1.640,114.553,-25.557,29.340,3.519,0.004,-0.031,0.012,-0.185,60.000,3.519,0.040,-0.194,0.934,10.13,-1.10,2,0
208707,-0.083,-0.162,0.722,-13.828,57.477,-41.825,0.7980,-0.2125,0.1445,-0.5451,-29.776,-0.057,111.343,-19.487,34.619,4.047,0.004,-0.031,0.012,52.792,60.000,4.047,0.397,-0.471,0.957,10.04,-2.43,2,0
208733,-0.089,-0.153,0.807,-7.659,52.832,-40.390,0.7933,-0.2085,0.1505,-0.5519,-29.795,0.498,110.211,-8.226,34.619,3.519,0.004,-0.031,0.012,90.000,60.000,3.519,0.507,-0.219,0.897,10.00,-2.32,2,0
208751,-0.103,-0.147,0.921,5.080,40.661,-37.494,0.7877,-0.2026,0.1561,-0.5604,-29.622,1.082,108.851,-7.390,34.619,2.815,0.004,-0.031,0.012,90.000,60.000,2.815,0.605,0.024,0.719,9.94,-2.25,2,0
208772,-0.115,-0.143,1.013,25.540,26.667,-35.896,0.7842,-0.1964,0.1571,-0.5672,-29.102,1.349,107.895,-7.962,34.619,2.815,0.004,-0.031,0.012,90.000,60.000,2.815,0.461,0.218,0.558,9.89,-2.56,2,0
208806,-0.121,-0.139,1.109,47.730,8.433,-35.353,0.7809,-0.1862,0.1525,-0.5764,-27.822,1.356,106.804,-8.886,34.619,2.815,0.004,-0.031,0.012,90.000,60.000,2.815,0.101,0.411,0.603,9.82,-2.41,2,0
208822,-0.121,-0.133,1.149,61.086,0.034,-36.785,0.7790,-0.1759,0.1441,-0.5843,-26.268,1.091,106.004,-9.370,34.619,2.639,0.004,-0.031,0.012,90.000,60.000,2.639,-0.136,0.538,0.688,9.74,-3.08,2,0
208838,-0.118,-0.126,1.154,65.262,-0.209,-37.503,0.7778,-0.1685,0.1375,-0.5897,-25.100,0.869,105.476,-9.941,34.619,2.639,0.004,-0.031,0.012,83.406,60.000,2.639,-0.265,0.607,0.735,9.70,-2.93,2,0
208853,-0.115,-0.124,1.147,65.825,3.232,-38.999,0.7766,-0.1616,0.1316,-0.5945,-24.042,0.704,104.981,-10.425,34.619,2.639,0.004,-0.031,0.012,76.775,60.000,2.639,-0.362,0.659,0.770,9.66,-2.93,2,0
208878,-0.103,-0.112,1.142,58.459,14.526,-41.477,0.7735,-0.1484,0.1224,-0.6039,-22.175,0.586,103.927,-10.469,34.619,2.639,0.004,-0.031,0.012,63.980,60.000,2.639,-0.509,0.387,0.823,9.59,-2.72,2,0
208903,-0.100,-0.103,1.165,47.237,29.359,-42.977,0.7695,-0.1361,0.1172,-0.6128,-20.674,0.776,102.794,-9.941,34.619,2.287,0.004,-0.031,0.012,57.890,60.000,2.287,-0.471,0.088,0.861,9.51,-3.20,2,0
